country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk,event_correlation_count,similar_event_year_a,similar_raw_event,similar_event_year_b
119,2006,2006,15,5,0.944848,1,3.5669088,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,26,0,,,
119,2006,2006,14,5,0.943052,1,3.4658312000000002,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,26,0,,,
202,2006,2007,17,4,0.9171975,1,3.4503185000000003,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,26,0,,,
119,2006,2006,16,4,0.93121,1,3.358726,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0,26,0,,,
54,2006,2006,16,4,0.9222575,1,3.3533545,"['Finance Economy Sector', 'Social Sector']",0,26,0,,,
109,2006,2007,16,4,0.919995,1,3.351997,"['Sovereignty', 'Finance Economy Sector', 'Social Sector']",0,26,0,,,
45,2006,2006,15,4,0.924885,1,3.254931,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0,26,0,,,
170,2006,2006,15,4,0.9232507692307692,2,3.253950461538462,"['Political State Sector', 'Unknown', 'Finance Economy Sector', 'Social Sector']",0,26,0,,,
239,2006,2009,15,4,0.91585,1,3.2495100000000003,"['Finance Economy Sector', 'Social Sector']",0,26,0,,,
131,2006,2006,15,4,0.9150853846153846,2,3.249051230769231,"['Political State Sector', 'Unknown', 'Finance Economy Sector', 'Social Sector']",0,26,0,,,
15,2006,2007,14,4,0.9433825,1,3.1660295,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty', 'Social Sector']",0,26,0,,,
213,2006,2007,17,3,0.9426733333333334,1,3.165604,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development']",0,26,0,,,
119,2006,2006,17,3,0.9401,1,3.16406,"['Political State Sector', 'Finance Economy Sector', 'Sovereignty']",0,26,0,,,
54,2006,2006,17,3,0.9356866666666667,1,3.1614120000000003,"['Finance Economy Sector', 'Social Sector']",0,26,0,,,
181,2006,2006,14,4,0.9283575,1,3.1570145,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,26,0,,,
152,2000,2003,20,2,0.927155,1,3.156293,['Military Sector'],0,26,0,,,
211,2006,2006,17,3,0.9262833333333332,1,3.15577,"['Political State Sector', 'Finance Economy Sector', 'Social Sector']",0,26,0,,,
202,2006,2006,17,3,0.92496,1,3.154976,"['Sovereignty', 'Finance Economy Sector', 'Social Sector']",0,26,0,,,
250,2006,2006,17,3,0.92392,1,3.1543520000000003,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,26,0,,,
142,2006,2006,14,4,0.91944,1,3.1516640000000002,"['Political State Sector', 'Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,26,0,,,
173,2006,2006,17,3,0.91068,1,3.146408,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development']",0,26,0,,,
213,2006,2007,16,3,0.9376633333333334,1,3.062598,"['Sovereignty', 'Finance Economy Sector', 'Human Rights Development']",0,26,0,,,
250,2006,2006,16,3,0.93375,1,3.06025,"['Finance Economy Sector', 'Human Rights Development', 'Social Sector']",0,26,0,,,
