country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,Power,country_a_id_fk
227,2006,2006,17,4,0.9371925,3.4623155000000003,206
227,2006,2006,16,4,0.9390149999999999,3.363409,206
102,2006,2006,16,4,0.930025,3.358015,206
40,2006,2006,16,4,0.9256424999999999,3.3553854999999997,206
11,2006,2006,16,4,0.9247525000000001,3.3548514999999997,206
227,2006,2006,15,4,0.9356625,3.2613975,206
102,2006,2006,15,4,0.9309975,3.2585985,206
113,2006,2007,15,4,0.9296125,3.2577675,206
40,2006,2006,15,4,0.9258774999999999,3.2555265,206
109,2006,2006,15,4,0.9226475000000001,3.2535885,206
102,2006,2007,17,3,0.9398933333333334,3.163936,206
102,2006,2006,17,3,0.9369466666666666,3.162168,206
227,2006,2006,14,4,0.935895,3.161537,206
149,2006,2006,17,3,0.93424,3.160544,206
21,2006,2006,17,3,0.9312900000000001,3.158774,206
227,2006,2007,17,3,0.9305066666666667,3.1583040000000002,206
236,2006,2007,17,3,0.9269833333333333,3.15619,206
104,2006,2006,17,3,0.9259066666666667,3.155544,206
40,2006,2006,14,4,0.91916,3.151496,206
147,2006,2006,16,3,0.9520966666666667,3.0712580000000003,206
113,2006,2006,16,3,0.9505766666666666,3.070346,206
45,2006,2007,16,3,0.9491,3.06946,206
113,2006,2007,16,3,0.9463900000000001,3.067834,206
102,2006,2007,16,3,0.9457300000000001,3.067438,206
149,2006,2006,16,3,0.9426433333333334,3.065586,206
45,2006,2006,16,3,0.9324166666666667,3.05945,206
21,2006,2006,16,3,0.9320533333333333,3.0592319999999997,206
150,2006,2007,16,3,0.9319166666666666,3.05915,206
109,2006,2006,16,3,0.9286833333333333,3.05721,206
140,2006,2006,16,3,0.9271266666666667,3.056276,206
104,2006,2006,16,3,0.9261933333333333,3.055716,206
102,2006,2008,16,3,0.9245466666666666,3.054728,206
236,2006,2006,16,3,0.9226266666666666,3.053576,206
15,2006,2006,16,3,0.91565,3.04939,206
15,2006,2007,16,3,0.9102566666666667,3.046154,206
69,2006,2006,13,4,0.905905,3.043543,206
147,2006,2006,15,3,0.9508733333333333,2.970524,206
102,2006,2007,15,3,0.9454766666666666,2.9672859999999996,206
45,2006,2007,15,3,0.9434633333333333,2.966078,206
113,2006,2006,15,3,0.94315,2.96589,206
149,2006,2006,15,3,0.9413166666666667,2.96479,206
11,2006,2006,15,3,0.9355366666666667,2.961322,206
21,2006,2006,15,3,0.9291166666666667,2.95747,206
102,2006,2008,15,3,0.9246166666666666,2.95477,206
150,2006,2007,15,3,0.9225833333333333,2.95355,206
131,2006,2006,17,2,0.9808699999999999,2.888522,206
45,2006,2007,17,2,0.97064,2.882384,206
52,2006,2006,17,2,0.963665,2.8781990000000004,206
159,2006,2006,17,2,0.959975,2.875985,206
78,2006,2006,17,2,0.959965,2.875979,206
113,2006,2006,17,2,0.957805,2.874683,206
221,2006,2007,17,2,0.9574,2.8744400000000003,206
147,2006,2006,17,2,0.95602,2.8736120000000005,206
80,2006,2006,17,2,0.955975,2.8735850000000003,206
113,2006,2007,17,2,0.95421,2.872526,206
159,2006,2007,17,2,0.95308,2.8718480000000004,206
176,2006,2006,17,2,0.950815,2.870489,206
181,2006,2006,17,2,0.95017,2.870102,206
211,2006,2006,17,2,0.948815,2.869289,206
211,2006,2007,17,2,0.94736,2.8684160000000003,206
45,2006,2006,17,2,0.9466300000000001,2.8679780000000004,206
78,2006,2007,17,2,0.945005,2.8670030000000004,206
147,2006,2006,14,3,0.94354,2.8661239999999997,206
74,2006,2006,17,2,0.943485,2.8660910000000004,206
174,2006,2006,17,2,0.943075,2.865845,206
131,2006,2007,17,2,0.940315,2.864189,206
140,2006,2006,17,2,0.939765,2.863859,206
220,2006,2006,17,2,0.93974,2.8638440000000003,206
102,2006,2007,14,3,0.9385499999999999,2.86313,206
149,2006,2006,14,3,0.9368066666666667,2.862084,206
11,2006,2006,14,3,0.9359666666666667,2.86158,206
1,2006,2006,11,4,0.935215,2.861129,206
150,2006,2007,17,2,0.934705,2.8608230000000003,206
