country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,Sectors,event_correlation_score,country_a_id_fk
57,2007,2006,16,5,0.912176,1,3.6473056,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2006,15,5,0.915036,1,3.5490216,"['Social Sector', 'Human Rights Development']",0,145
163,2007,2007,17,4,0.975605,1,3.4853630000000004,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2007,17,4,0.9628924999999999,1,3.4777355000000005,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2007,14,5,0.961612,1,3.4769672000000003,"['Social Sector', 'Human Rights Development']",0,145
177,2007,2007,17,4,0.9475325,1,3.4685195,"['Social Sector', 'Human Rights Development']",0,145
120,2007,2007,17,4,0.9453275,1,3.4671965000000005,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2006,14,5,0.9335380000000001,1,3.4601228000000006,"['Social Sector', 'Human Rights Development']",0,145
163,2007,2007,16,4,0.97775,1,3.38665,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2007,16,4,0.967815,1,3.380689,"['Social Sector', 'Human Rights Development']",0,145
67,2007,2007,16,4,0.9625175,1,3.3775104999999996,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2007,13,5,0.96161,1,3.376966,"['Social Sector', 'Human Rights Development']",0,145
177,2007,2007,16,4,0.954405,1,3.3726429999999996,"['Social Sector', 'Human Rights Development']",0,145
120,2007,2007,16,4,0.951945,1,3.371167,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2008,13,5,0.9434000000000001,1,3.36604,"['Social Sector', 'Human Rights Development']",0,145
163,2007,2007,15,4,0.9790425,1,3.2874255000000003,"['Social Sector', 'Human Rights Development']",0,145
67,2007,2007,15,4,0.9753000000000001,1,3.2851800000000004,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2007,15,4,0.9733125,1,3.2839875000000003,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2007,12,5,0.961008,1,3.2766048000000003,"['Social Sector', 'Human Rights Development']",0,145
52,2007,2007,15,4,0.9586325,1,3.2751795,"['Social Sector', 'Human Rights Development']",0,145
177,2007,2007,15,4,0.9584325,1,3.2750595000000002,"['Social Sector', 'Human Rights Development']",0,145
120,2007,2007,15,4,0.9583275,1,3.2749965000000003,"['Social Sector', 'Human Rights Development']",0,145
57,2007,2008,12,5,0.9395060000000001,1,3.2637036000000004,"['Social Sector', 'Human Rights Development']",0,145
67,2007,2007,14,4,0.9835699999999999,1,3.190142,"['Social Sector', 'Human Rights Development']",0,145
163,2007,2007,14,4,0.9781175,1,3.1868705,"['Social Sector', 'Human Rights Development']",0,145
67,2007,2006,14,4,0.97785,1,3.18671,"['Social Sector', 'Human Rights Development']",0,145
142,2007,2007,17,3,0.9720966666666667,1,3.1832580000000004,"['Social Sector', 'Human Rights Development']",0,145
126,2007,2007,17,3,0.9719899999999999,1,3.183194,"['Social Sector', 'Human Rights Development']",0,145
67,2007,2007,17,3,0.9655666666666667,1,3.17934,"['Social Sector', 'Human Rights Development']",0,145
52,2007,2007,14,4,0.96407,1,3.178442,"['Social Sector', 'Human Rights Development']",0,145
120,2007,2007,14,4,0.9630925,1,3.1778555,"['Social Sector', 'Human Rights Development']",0,145
202,2007,2006,14,4,0.96011,1,3.176066,"['Social Sector', 'Human Rights Development']",0,145
67,2007,2006,17,3,0.9582799999999999,1,3.174968,"['Social Sector', 'Human Rights Development']",0,145
52,2007,2007,17,3,0.9568,1,3.17408,"['Social Sector', 'Human Rights Development']",0,145
147,2007,2007,14,4,0.95669,1,3.174014,"['Social Sector', 'Human Rights Development']",0,145
81,2007,2007,17,3,0.9556800000000001,1,3.1734080000000002,"['Social Sector', 'Human Rights Development']",0,145
67,2007,2008,14,4,0.955495,1,3.173297,"['Social Sector', 'Human Rights Development']",0,145
177,2007,2007,14,4,0.955435,1,3.173261,"['Social Sector', 'Human Rights Development']",0,145
120,2007,2006,14,4,0.9532,1,3.17192,"['Social Sector', 'Human Rights Development']",0,145
192,2007,2008,14,4,0.952395,1,3.171437,"['Sovereignty', 'Social Sector', 'Human Rights Development']",0,145
25,2007,2010,14,4,0.9514075,1,3.1708445000000003,"['Social Sector', 'Human Rights Development']",0,145
120,2007,2006,17,3,0.94962,1,3.169772,"['Social Sector', 'Human Rights Development']",0,145
202,2007,2007,17,3,0.9486733333333334,1,3.169204,"['Social Sector', 'Human Rights Development']",0,145
25,2007,2007,17,3,0.9484,1,3.16904,"['Social Sector', 'Human Rights Development']",0,145
163,2007,2006,17,3,0.9427,1,3.16562,"['Social Sector', 'Human Rights Development']",0,145
120,2007,2008,14,4,0.9414525,1,3.1648715000000003,"['Social Sector', 'Human Rights Development']",0,145
74,2007,2007,17,3,0.9407666666666668,1,3.16446,"['Social Sector', 'Human Rights Development']",0,145
25,2007,2008,14,4,0.9405399999999999,1,3.164324,"['Social Sector', 'Human Rights Development']",0,145
203,2007,2007,17,3,0.9405199999999999,1,3.164312,"['Social Sector', 'Human Rights Development']",0,145
52,2007,2006,17,3,0.93676,1,3.162056,"['Social Sector', 'Human Rights Development']",0,145
173,2007,2011,11,5,0.930404,1,3.1582424000000002,"['Social Sector', 'Human Rights Development']",0,145
