country_b_id_fk,start_year_a_fk,start_year_b_fk,pattern_length_fk,indexes,avg_corr,orgs,Power,country_a_id_fk
57,2007,2006,16,5,0.912176,1,3.6473056,145
57,2007,2006,15,5,0.915036,1,3.5490216,145
163,2007,2007,17,4,0.975605,1,3.4853630000000004,145
57,2007,2007,17,4,0.9628924999999999,1,3.4777355000000005,145
57,2007,2007,14,5,0.961612,1,3.4769672000000003,145
177,2007,2007,17,4,0.9475325,1,3.4685195,145
120,2007,2007,17,4,0.9453275,1,3.4671965000000005,145
57,2007,2006,14,5,0.9335380000000001,1,3.4601228000000006,145
163,2007,2007,16,4,0.97775,1,3.38665,145
57,2007,2007,16,4,0.967815,1,3.380689,145
67,2007,2007,16,4,0.9625175,1,3.3775104999999996,145
57,2007,2007,13,5,0.96161,1,3.376966,145
177,2007,2007,16,4,0.954405,1,3.3726429999999996,145
120,2007,2007,16,4,0.951945,1,3.371167,145
57,2007,2008,13,5,0.9434000000000001,1,3.36604,145
163,2007,2007,15,4,0.9790425,1,3.2874255000000003,145
67,2007,2007,15,4,0.9753000000000001,1,3.2851800000000004,145
57,2007,2007,15,4,0.9733125,1,3.2839875000000003,145
57,2007,2007,12,5,0.961008,1,3.2766048000000003,145
52,2007,2007,15,4,0.9586325,1,3.2751795,145
177,2007,2007,15,4,0.9584325,1,3.2750595000000002,145
120,2007,2007,15,4,0.9583275,1,3.2749965000000003,145
57,2007,2008,12,5,0.9395060000000001,1,3.2637036000000004,145
67,2007,2007,14,4,0.9835699999999999,1,3.190142,145
163,2007,2007,14,4,0.9781175,1,3.1868705,145
67,2007,2006,14,4,0.97785,1,3.18671,145
142,2007,2007,17,3,0.9720966666666667,1,3.1832580000000004,145
126,2007,2007,17,3,0.9719899999999999,1,3.183194,145
67,2007,2007,17,3,0.9655666666666667,1,3.17934,145
52,2007,2007,14,4,0.96407,1,3.178442,145
120,2007,2007,14,4,0.9630925,1,3.1778555,145
202,2007,2006,14,4,0.96011,1,3.176066,145
67,2007,2006,17,3,0.9582799999999999,1,3.174968,145
52,2007,2007,17,3,0.9568,1,3.17408,145
147,2007,2007,14,4,0.95669,1,3.174014,145
81,2007,2007,17,3,0.9556800000000001,1,3.1734080000000002,145
67,2007,2008,14,4,0.955495,1,3.173297,145
177,2007,2007,14,4,0.955435,1,3.173261,145
120,2007,2006,14,4,0.9532,1,3.17192,145
192,2007,2008,14,4,0.952395,1,3.171437,145
25,2007,2010,14,4,0.9514075,1,3.1708445000000003,145
120,2007,2006,17,3,0.94962,1,3.169772,145
202,2007,2007,17,3,0.9486733333333334,1,3.169204,145
25,2007,2007,17,3,0.9484,1,3.16904,145
163,2007,2006,17,3,0.9427,1,3.16562,145
120,2007,2008,14,4,0.9414525,1,3.1648715000000003,145
74,2007,2007,17,3,0.9407666666666668,1,3.16446,145
25,2007,2008,14,4,0.9405399999999999,1,3.164324,145
203,2007,2007,17,3,0.9405199999999999,1,3.164312,145
52,2007,2006,17,3,0.93676,1,3.162056,145
173,2007,2011,11,5,0.930404,1,3.1582424000000002,145
153,2007,2007,17,3,0.9230999999999999,1,3.15386,145
153,2007,2006,17,3,0.9176799999999999,1,3.150608,145
67,2007,2007,13,4,0.98464,1,3.090784,145
142,2007,2007,16,3,0.9785066666666666,1,3.087104,145
163,2007,2007,13,4,0.97804,1,3.086824,145
67,2007,2008,13,4,0.976285,1,3.085771,145
67,2007,2006,13,4,0.9752149999999999,1,3.085129,145
126,2007,2007,16,3,0.9716533333333334,1,3.082992,145
176,2007,2007,16,3,0.96741,1,3.0804460000000002,145
67,2007,2006,16,3,0.9660866666666666,1,3.079652,145
202,2007,2007,13,4,0.9654275,1,3.0792565,145
202,2007,2006,13,4,0.964835,1,3.078901,145
202,2007,2007,16,3,0.9635000000000001,1,3.0781,145
120,2007,2008,13,4,0.962095,1,3.077257,145
52,2007,2007,13,4,0.9614625,1,3.0768775,145
163,2007,2008,13,4,0.9614275,1,3.0768565,145
81,2007,2007,16,3,0.9608466666666667,1,3.076508,145
163,2007,2008,16,3,0.9604433333333334,1,3.076266,145
203,2007,2008,13,4,0.9601325,1,3.0760795,145
52,2007,2007,16,3,0.9599466666666667,1,3.075968,145
203,2007,2008,16,3,0.9596033333333334,1,3.075762,145
